SKU,target_month,predicted_qty,mae,rmse,mape,model_version,trained_at
FWD6003,2026-02,0.0,48.7,54.58,0.4053,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6003,2026-03,70.36,48.7,54.58,0.4053,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6003,2026-04,0.0,48.7,54.58,0.4053,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6003,2026-05,70.84,48.7,54.58,0.4053,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6003T,2025-12,0.0,164.3,288.96,0.6038,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6003T,2026-01,14.14,164.3,288.96,0.6038,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6003T,2026-02,29.84,164.3,288.96,0.6038,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6003T,2026-03,61.73,164.3,288.96,0.6038,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6003T,2026-04,131.22,164.3,288.96,0.6038,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6003T,2026-05,0.0,164.3,288.96,0.6038,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6003TWR,2025-12,16.15,23.74,28.51,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6003TWR,2026-01,0.0,23.74,28.51,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6003TWR,2026-02,0.0,23.74,28.51,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6003TWR,2026-03,0.0,23.74,28.51,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6003TWR,2026-04,0.0,23.74,28.51,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6003TWR,2026-05,0.0,23.74,28.51,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6005,2025-12,76.14,53.55,64.16,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6005,2026-01,52.02,53.55,64.16,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6005,2026-02,122.26,53.55,64.16,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6005,2026-03,12.0,53.55,64.16,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6005,2026-04,0.0,53.55,64.16,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6005,2026-05,28.92,53.55,64.16,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6005T,2025-12,58.32,146.98,240.22,0.8879,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6005T,2026-01,11.62,146.98,240.22,0.8879,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6005T,2026-02,0.0,146.98,240.22,0.8879,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6005T,2026-03,26.09,146.98,240.22,0.8879,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6005T,2026-04,0.0,146.98,240.22,0.8879,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6005T,2026-05,68.6,146.98,240.22,0.8879,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6005TWR,2025-12,0.24,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6005TWR,2026-01,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6005TWR,2026-02,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6005TWR,2026-03,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6005TWR,2026-04,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6005TWR,2026-05,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6006,2025-12,80.47,79.25,88.13,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6006,2026-01,68.8,79.25,88.13,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6006,2026-02,74.19,79.25,88.13,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6006,2026-03,76.28,79.25,88.13,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6006,2026-04,66.43,79.25,88.13,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6006,2026-05,63.52,79.25,88.13,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6006A,2025-12,0.32,5.25,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6006A,2026-01,0.0,5.25,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6006A,2026-02,0.0,5.25,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6006A,2026-03,0.0,5.25,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6006A,2026-04,0.0,5.25,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6006A,2026-05,0.0,5.25,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6009,2025-12,42.01,57.98,76.62,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6009,2026-01,35.11,57.98,76.62,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6009,2026-02,58.04,57.98,76.62,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6009,2026-03,77.94,57.98,76.62,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6009,2026-04,0.0,57.98,76.62,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6009,2026-05,33.01,57.98,76.62,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6018,2025-12,12.31,45.56,73.05,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6018,2026-01,35.25,45.56,73.05,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6018,2026-02,51.83,45.56,73.05,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6018,2026-03,57.89,45.56,73.05,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6018,2026-04,51.27,45.56,73.05,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6018,2026-05,0.0,45.56,73.05,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6018T,2025-12,0.0,37.51,60.48,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6018T,2026-01,32.08,37.51,60.48,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6018T,2026-02,38.91,37.51,60.48,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6018T,2026-03,24.75,37.51,60.48,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6018T,2026-04,55.45,37.51,60.48,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6018T,2026-05,45.56,37.51,60.48,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6018TS,2025-12,0.24,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6018TS,2026-01,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6018TS,2026-02,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6018TS,2026-03,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6018TS,2026-04,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6018TS,2026-05,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6050,2025-12,20.45,30.3,35.54,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6050,2026-01,0.0,30.3,35.54,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6050,2026-02,0.0,30.3,35.54,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6050,2026-03,0.0,30.3,35.54,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6050,2026-04,0.0,30.3,35.54,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6050,2026-05,0.0,30.3,35.54,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6100,2025-12,0.24,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6100,2026-01,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6100,2026-02,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6100,2026-03,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6100,2026-04,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6100,2026-05,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6153A,2025-12,31.93,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6153A,2026-01,116.53,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6153A,2026-02,42.92,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6153A,2026-03,31.42,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6153A,2026-04,170.95,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6153A,2026-05,60.88,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6163,2025-12,35.18,80.88,114.3,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6163,2026-01,37.5,80.88,114.3,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6163,2026-02,35.79,80.88,114.3,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6163,2026-03,66.93,80.88,114.3,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6163,2026-04,10.5,80.88,114.3,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6163,2026-05,0.0,80.88,114.3,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6205,2025-12,0.0,44.64,54.04,0.609,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6205,2026-01,0.49,44.64,54.04,0.609,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6205,2026-02,0.0,44.64,54.04,0.609,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6205,2026-03,0.0,44.64,54.04,0.609,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6205,2026-04,0.0,44.64,54.04,0.609,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6205,2026-05,0.0,44.64,54.04,0.609,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6205G,2025-12,6.3,20.68,29.26,0.9899,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6205G,2026-01,0.0,20.68,29.26,0.9899,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6205G,2026-02,0.0,20.68,29.26,0.9899,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6205G,2026-03,0.0,20.68,29.26,0.9899,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6205G,2026-04,23.22,20.68,29.26,0.9899,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6205G,2026-05,0.0,20.68,29.26,0.9899,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6215,2025-12,10.05,30.4,42.93,0.815,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6215,2026-01,0.0,30.4,42.93,0.815,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6215,2026-02,0.0,30.4,42.93,0.815,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6215,2026-03,0.0,30.4,42.93,0.815,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6215,2026-04,0.0,30.4,42.93,0.815,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6215,2026-05,0.0,30.4,42.93,0.815,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6216,2025-12,17.45,92.75,108.8,0.4956,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6216,2026-01,4.3,92.75,108.8,0.4956,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6216,2026-02,0.0,92.75,108.8,0.4956,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6216,2026-03,0.0,92.75,108.8,0.4956,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6216,2026-04,0.0,92.75,108.8,0.4956,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6216,2026-05,0.0,92.75,108.8,0.4956,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6219,2025-12,0.0,5.42,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6219,2026-01,0.0,5.42,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6219,2026-02,0.0,5.42,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6219,2026-03,0.0,5.42,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6219,2026-04,0.0,5.42,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6219,2026-05,0.0,5.42,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6224,2025-12,22.58,52.45,76.68,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6224,2026-01,0.0,52.45,76.68,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6224,2026-02,0.0,52.45,76.68,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6224,2026-03,0.0,52.45,76.68,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6224,2026-04,0.0,52.45,76.68,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6224,2026-05,0.0,52.45,76.68,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6225,2025-12,160.98,197.26,210.96,1.0,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6225,2026-01,99.0,197.26,210.96,1.0,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6225,2026-02,198.59,197.26,210.96,1.0,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6225,2026-03,32.69,197.26,210.96,1.0,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6225,2026-04,225.82,197.26,210.96,1.0,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6225,2026-05,87.2,197.26,210.96,1.0,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6235,2025-12,0.0,41.1,47.53,0.5965,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6235,2026-01,0.0,41.1,47.53,0.5965,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6235,2026-02,0.0,41.1,47.53,0.5965,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6235,2026-03,0.0,41.1,47.53,0.5965,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6235,2026-04,0.0,41.1,47.53,0.5965,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6235,2026-05,0.0,41.1,47.53,0.5965,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6300,2025-12,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6300,2026-01,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6300,2026-02,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6300,2026-03,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6300,2026-04,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6300,2026-05,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6300T,2025-12,22.65,59.07,115.11,0.981,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6300T,2026-01,0.0,59.07,115.11,0.981,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6300T,2026-02,37.92,59.07,115.11,0.981,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6300T,2026-03,0.0,59.07,115.11,0.981,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6300T,2026-04,0.0,59.07,115.11,0.981,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6300T,2026-05,0.0,59.07,115.11,0.981,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6303,2025-12,23.96,20.82,25.83,17.1779,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6303,2026-01,0.0,20.82,25.83,17.1779,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6303,2026-02,4.31,20.82,25.83,17.1779,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6303,2026-03,0.0,20.82,25.83,17.1779,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6303,2026-04,0.0,20.82,25.83,17.1779,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6303,2026-05,0.0,20.82,25.83,17.1779,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6303W,2025-12,0.38,2.14,3.26,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6303W,2026-01,0.0,2.14,3.26,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6303W,2026-02,0.0,2.14,3.26,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6303W,2026-03,0.0,2.14,3.26,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6303W,2026-04,0.0,2.14,3.26,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6303W,2026-05,0.0,2.14,3.26,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6500A,2025-12,190.77,308.99,443.01,0.9341,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6500A,2026-01,79.5,308.99,443.01,0.9341,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6500A,2026-02,0.0,308.99,443.01,0.9341,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6500A,2026-03,45.88,308.99,443.01,0.9341,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6500A,2026-04,178.89,308.99,443.01,0.9341,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6500A,2026-05,211.6,308.99,443.01,0.9341,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6502A,2025-12,4.53,67.71,87.62,0.9671,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6502A,2026-01,0.0,67.71,87.62,0.9671,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6502A,2026-02,0.0,67.71,87.62,0.9671,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6502A,2026-03,0.0,67.71,87.62,0.9671,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6502A,2026-04,0.0,67.71,87.62,0.9671,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6502A,2026-05,0.0,67.71,87.62,0.9671,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6504,2025-12,0.45,8.8,12.89,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6504,2026-01,0.0,8.8,12.89,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6504,2026-02,0.0,8.8,12.89,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6504,2026-03,0.0,8.8,12.89,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6504,2026-04,0.0,8.8,12.89,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6504,2026-05,0.0,8.8,12.89,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6504A,2025-12,0.0,95.25,160.43,1.0,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6504A,2026-01,0.0,95.25,160.43,1.0,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6504A,2026-02,0.0,95.25,160.43,1.0,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6504A,2026-03,3.9,95.25,160.43,1.0,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6504A,2026-04,13.27,95.25,160.43,1.0,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6504A,2026-05,0.0,95.25,160.43,1.0,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6504T,2025-12,1.07,2.95,3.69,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6504T,2026-01,0.0,2.95,3.69,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6504T,2026-02,0.0,2.95,3.69,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6504T,2026-03,0.0,2.95,3.69,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6504T,2026-04,0.0,2.95,3.69,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6504T,2026-05,0.0,2.95,3.69,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6520A,2025-12,14.75,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6520A,2026-01,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6520A,2026-02,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6520A,2026-03,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6520A,2026-04,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6520A,2026-05,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6550,2025-12,371.5,96.42,145.79,0.826,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6550,2026-01,118.23,96.42,145.79,0.826,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6550,2026-02,112.78,96.42,145.79,0.826,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6550,2026-03,9.34,96.42,145.79,0.826,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6550,2026-04,40.55,96.42,145.79,0.826,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6550,2026-05,85.12,96.42,145.79,0.826,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6601,2025-12,5.06,12.49,16.61,0.2108,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6601,2026-01,0.0,12.49,16.61,0.2108,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6601,2026-02,0.0,12.49,16.61,0.2108,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6601,2026-03,0.0,12.49,16.61,0.2108,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6601,2026-04,0.0,12.49,16.61,0.2108,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6601,2026-05,37.25,12.49,16.61,0.2108,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6601A,2025-12,7.5,14.29,19.58,0.6597,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6601A,2026-01,0.0,14.29,19.58,0.6597,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6601A,2026-02,0.0,14.29,19.58,0.6597,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6601A,2026-03,0.0,14.29,19.58,0.6597,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6601A,2026-04,0.0,14.29,19.58,0.6597,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6601A,2026-05,0.0,14.29,19.58,0.6597,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6602,2025-12,0.0,1.47,2.33,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6602,2026-01,0.0,1.47,2.33,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6602,2026-02,0.0,1.47,2.33,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6602,2026-03,0.0,1.47,2.33,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6602,2026-04,0.0,1.47,2.33,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6602,2026-05,0.0,1.47,2.33,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6602E,2025-12,6.1,16.98,19.78,5.1507,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6602E,2026-01,0.0,16.98,19.78,5.1507,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6602E,2026-02,16.98,16.98,19.78,5.1507,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6602E,2026-03,0.0,16.98,19.78,5.1507,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6602E,2026-04,0.0,16.98,19.78,5.1507,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6602E,2026-05,0.0,16.98,19.78,5.1507,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6603,2025-12,0.0,2.16,2.89,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6603,2026-01,0.0,2.16,2.89,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6603,2026-02,0.0,2.16,2.89,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6603,2026-03,0.0,2.16,2.89,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6603,2026-04,0.0,2.16,2.89,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6603,2026-05,0.0,2.16,2.89,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6603B,2025-12,0.0,5.33,6.5,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6603B,2026-01,0.0,5.33,6.5,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6603B,2026-02,0.0,5.33,6.5,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6603B,2026-03,0.0,5.33,6.5,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6603B,2026-04,0.0,5.33,6.5,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6603B,2026-05,0.0,5.33,6.5,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6606,2025-12,0.24,5.43,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6606,2026-01,0.0,5.43,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6606,2026-02,0.0,5.43,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6606,2026-03,0.0,5.43,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6606,2026-04,0.0,5.43,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6606,2026-05,0.0,5.43,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6612,2025-12,0.32,6.09,11.47,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6612,2026-01,0.0,6.09,11.47,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6612,2026-02,0.0,6.09,11.47,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6612,2026-03,0.0,6.09,11.47,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6612,2026-04,0.0,6.09,11.47,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6612,2026-05,0.0,6.09,11.47,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6622,2025-12,0.38,6.9,10.95,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6622,2026-01,0.0,6.9,10.95,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6622,2026-02,0.0,6.9,10.95,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6622,2026-03,0.0,6.9,10.95,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6622,2026-04,0.0,6.9,10.95,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6622,2026-05,0.0,6.9,10.95,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6643CTD,2025-12,0.75,5.52,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6643CTD,2026-01,0.0,5.52,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6643CTD,2026-02,0.0,5.52,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6643CTD,2026-03,0.0,5.52,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6643CTD,2026-04,0.0,5.52,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6643CTD,2026-05,0.0,5.52,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6653,2025-12,0.0,2.61,4.27,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6653,2026-01,0.0,2.61,4.27,,lgbm-v1,2026-04-11T02:53:17.769190Z
FWD6653,2026-02,0.0,2.61,4.27,,lgbm-v1,2026-04-11T02:53:17.769190Z
