SKU,batch,Last_Month_Stock,month_in,month_out,month_sales,month_end_stock,Note_value,safety_stock,Location,month_end_inventory,inventory_diff,Remark,Time
BHC5810,25021691,0.0,1739.0,0.0,0.0,1739.0,1739.0,200.0,3D-1,1739.0,0,,2025-02
BHC5810,24101891,91.9,200.0,4.9,287.0,0.0,,,,0.0,0,,2025-02
BHC5811,22022291,1093.92,0.0,0.0,120.0,973.92,973.92,500.0,C-1,973.92,0,,2025-02
BHC5811A,24031592,87.5,0.0,0.0,0.0,87.5,87.5,,A-2,87.5,0,,2025-02
BHC5812,21111191,173.2,0.0,0.0,101.5,71.7,71.7,500.0,E-5,71.7,0,,2025-02
BHC5813,21113091,864.25,0.0,0.0,50.5,813.75,813.75,200.0,D-2,813.75,0,,2025-02
BHC5814,20120491,1141.4,0.0,0.0,0.0,1141.4,1141.4,,D-1,1141.4,0,,2025-02
BHC5815,20061291,11.05,0.0,0.0,0.0,11.05,791.1,200.0,E-5,11.05,0,,2025-02
BHC5815,22111591,822.05,0.0,17.0,25.0,780.05,,,C-1,780.05,0,,2025-02
BHC5830A,22080692,1342.7,0.0,0.0,25.0,1317.7,1325.9,500.0,E-5,1317.7,0,,2025-02
BHC5830A,21121091,8.2,0.0,0.0,0.0,8.2,,,D-2,8.2,0,,2025-02
BHC5830B,22080691,496.85,0.0,0.0,35.0,461.85,461.85,,A-2,461.85,0,,2025-02
BHC5841G,24052993,71.8,0.0,0.0,0.0,71.8,71.8,,D-1,71.8,0,,2025-02
BHC5842G,24052991,70.8,0.0,0.0,10.0,60.8,60.8,,D-1,60.8,0,,2025-02
BHC5843G,24052992,72.0,0.0,0.0,0.0,72.0,72.0,,D-1,72.0,0,,2025-02
BHC5844G,24042292,16.1,0.0,0.0,0.0,16.1,16.1,,D-2,16.1,0,,2025-02
BHC5845G,24052994,71.9,0.0,0.0,1.0,70.9,70.9,,D-1,70.9,0,,2025-02
BHC5870D,24061791,327.2,0.0,0.0,25.0,302.2,302.2,,B-1,302.2,0,,2025-02
BHC5871BR1,24080892,0.0,25.0,0.0,1.0,24.0,24.0,,E-1,24.0,0,,2025-02
BHC5880,21102791,593.3,0.0,35.0,0.0,558.3,558.3,500.0,A-2,558.3,0,,2025-02
BHC5880A,24042692,0.2,100.0,0.0,75.0,25.2,25.2,,B-1,25.2,0,,2025-02
BHC5881,21120191,574.6,0.0,0.0,13.0,561.6,2708.38,425.0,D-1,561.6,0,,2025-02
BHC5881,22090691,2146.78,0.0,0.0,0.0,2146.78,,,B-1,2146.78,0,,2025-02
BHC5882,20122091,235.45,0.0,0.0,3.0,232.45,232.45,,C-1,232.45,0,,2025-02
BHC5883,21062491,350.5,0.0,0.0,9.0,341.5,341.5,,E-1,341.5,0,,2025-02
BHC5885,20113091,129.1,0.0,0.0,5.0,124.1,1934.7,,C-1,124.1,0,,2025-02
BHC5885,22120591,1813.6,0.0,0.0,3.0,1810.6,,,E-1,1810.6,0,,2025-02
BHC5884,21052591,1388.6,0.0,0.0,0.0,1388.6,1388.6,,C-2,1388.6,0,,2025-02
FWD101WR,20111760,100.0,0.0,0.0,0.0,100.0,100.0,54.0,2A-3,100.0,0,,2025-02
FWD103WR,22072760,141.0,0.0,0.0,0.0,141.0,141.0,,4E5-E1,141.0,0,1件退货,2025-02
FWD103TWR,24080760,1045.0,0.0,0.0,50.0,995.0,995.0,100.0,2A-5,995.0,0,,2025-02
FWD111WR,23060660,656.8,0.0,0.0,5.0,651.8,651.8,200.0,2A-1,651.8,0,,2025-02
FWD121WR,24091162,667.0,0.0,0.0,55.0,612.0,612.0,500.0,2A-4,612.0,0,,2025-02
FWD151WR,24101260,130.0,0.0,0.0,0.0,130.0,1355.0,100.0,2A-2,130.0,0,,2025-02
FWD151WR,24102961,1225.0,0.0,0.0,0.0,1225.0,,,2G-1,1225.0,0,,2025-02
FWD201WR,25011662,111.0,0.0,0.0,5.0,106.0,106.0,100.0,2A-3,106.0,0,,2025-02
FWD201SW,24123160,195.0,0.0,0.0,0.0,195.0,195.0,,3C-1,195.0,0,,2025-02
FWD205WR,24081960,382.2,0.0,0.0,0.0,382.2,382.2,500.0,3棚-3,382.2,0,纸箱装,2025-02
FWD205SW,24011761,250.0,0.0,0.0,0.0,250.0,1081.8,,E-1,250.0,0,,2025-02
FWD205SW,24011761,831.8,0.0,0.0,0.0,831.8,,,2C-2,831.8,0,,2025-02
FWD8205WR,15121860,1.2,0.0,1.2,0.0,0.0,0.0,,,0.0,0,,2025-02
FWD211WR,23121960,223.9,0.0,0.0,28.0,195.9,195.9,11.0,2A-4,195.9,0,,2025-02
FWD215WR,24062560,284.65,0.0,0.0,10.0,274.65,274.65,163.0,2A-4,274.65,0,,2025-02
FWD217WR,23110863,222.48,0.0,0.0,0.0,222.48,222.48,,2A-4,222.48,0,,2025-02
FWD219WR,24040865,1425.9,0.0,0.0,0.0,1425.9,1697.9,56.0,2A-5,1425.9,0,2个零头,2025-02
FWD219WR,23031761,422.0,0.0,0.0,150.0,272.0,,,2A-3,272.0,0,,2025-02
FWD219SW,20051861,149.25,0.0,0.0,0.0,149.25,149.25,,2A-5,149.25,0,,2025-02
FWD221WR,24022866,110.9,0.0,0.0,-48.0,158.9,158.9,200.0,2B-1,158.9,0,,2025-02
FWD223WR,24090460,200.0,0.0,0.0,0.0,200.0,200.0,45.0,2A-4,200.0,0,,2025-02
FWD223SW,24123161,191.0,0.0,0.0,0.0,191.0,191.0,,3C-1,191.0,0,,2025-02
FWD225WR,24122462,199.5,0.0,0.0,5.0,194.5,194.5,500.0,2A-1,194.5,0,,2025-02
FWD231WR,25021963,508.2,0.0,0.0,-75.0,583.2,583.2,200.0,2A-3,583.2,0,,2025-02
FWD235WR,24102362,524.9,0.0,0.0,50.0,474.9,944.9,100.0,2G-1,474.9,0,,2025-02
FWD235WR,24102362,470.0,0.0,0.0,0.0,470.0,,,2A-3,470.0,0,,2025-02
FWD235SW,20052964,174.35,0.0,0.0,0.0,174.35,174.35,,D-2,174.35,0,,2025-02
FWD300WR,24101560,516.0,0.0,0.0,0.0,516.0,516.0,,2A-6,516.0,0,,2025-02
FWD302WR,24110562,79.8,0.0,0.0,0.0,79.8,79.8,54.0,4E-5,79.8,0,,2025-02
FWD303WR,23121860,555.8,0.0,0.0,125.0,430.8,430.8,300.0,2G-1,430.8,0,,2025-02
FWD306WR,17111361,374.25,0.0,0.0,0.0,374.25,374.25,,2A-2,374.25,0,,2025-02
FWD308WR,25011063,177.8,0.0,0.0,0.0,177.8,177.8,,2A-6,177.8,0,,2025-02
FWD323WR,23091360,932.55,0.0,0.0,0.0,932.55,932.55,,2A-1,932.55,0,,2025-02
FWD351WR,20100862,1062.4,0.0,0.0,0.0,1062.4,1062.4,,4E-4,1062.4,0,,2025-02
FWD500WR,20062061,1109.2,0.0,0.0,0.0,1109.2,1109.2,300.0,2A-6,1109.2,0,,2025-02
FWD500WR,,0.0,0.0,0.0,0.0,0.0,,838.0,,0.0,0,,2025-02
FWD502WR,24100763,1537.8,0.0,0.0,25.0,1512.8,1512.8,400.0,4E-4,1512.8,0,,2025-02
FWD504WR,24102361,347.8,0.0,0.0,0.0,347.8,347.8,500.0,2G-1,347.8,0,,2025-02
FWD504SW,19052301,98.13,0.0,0.0,0.0,98.13,98.13,,B-1,98.13,0,,2025-02
FWD505WR,21010562,520.8,0.0,0.0,0.0,520.8,520.8,,2A-6,520.8,0,,2025-02
FWD5518WR,21041961,395.0,0.0,0.0,0.0,395.0,695.0,200.0,2A-6,395.0,0,,2025-02
FWD5518WR,20060561,300.0,0.0,0.0,0.0,300.0,,,2A-6,300.0,0,,2025-02
FWD5519WR,15122561,265.35,0.0,0.0,0.0,265.35,265.35,,2A-6,265.35,0,,2025-02
FWD520WR,18092061,312.3,0.0,0.0,0.0,312.3,312.3,,2A-3,312.3,0,,2025-02
FWD522WR,23052962,822.9,0.0,0.0,50.0,772.9,772.9,161.0,2A-4,772.9,0,,2025-02
FWD522SW,24123162,205.0,0.0,0.0,0.0,205.0,205.0,,3C-1,205.0,0,,2025-02
FWD524WR,23111460,666.0,0.0,0.0,0.0,666.0,666.0,300.0,2A-4,666.0,0,,2025-02
FWD524SW,24123163,200.5,0.0,0.0,0.0,200.5,200.5,,3C-1,200.5,0,,2025-02
FWD534WR,20081961,518.0,0.0,0.0,0.0,518.0,518.0,0.0,4E-5,518.0,0,,2025-02
FWD525WR,20101560,391.5,0.0,0.0,0.0,391.5,391.5,54.0,2A-6,391.5,0,,2025-02
FWD5516SW,24123164,203.0,0.0,0.0,0.0,203.0,203.0,,3C-1,203.0,0,,2025-02
FWD6001WR,22050862,10.76,0.0,0.0,0.0,10.76,10.76,,D-2,10.76,0,,2025-02
FWD6003TWR,23102462,143.3,0.0,0.0,50.0,93.3,93.3,150.0,2G-1,93.3,0,,2025-02
FWD6005TWR,22050863,10.65,0.0,0.0,0.0,10.65,10.65,,D-2,10.65,0,,2025-02
FWD6002AWR,24111860,423.1,0.0,0.0,0.0,423.1,423.1,300.0,2D-2,423.1,0,,2025-02
FWD6002SW,23072161,125.0,0.0,0.0,0.0,125.0,125.0,,A-3,125.0,0,,2025-02
FWD7305WR,24121060,750.0,0.0,0.0,0.0,750.0,750.0,,2A-5,750.0,0,,2025-02
FWD8221SW,24092062,608.4,0.0,40.0,0.0,568.4,568.4,,4E-5,568.4,0,,2025-02
FWD8503SW,24110161,105.0,0.0,0.0,0.0,105.0,105.0,0.0,4C-1,105.0,0,,2025-02
FWD96107SW,24121960,1581.0,0.0,0.0,1.0,1580.0,2705.0,,4C-4,1580.0,0,,2025-02
FWD96107SW,25021360,0.0,1125.0,0.0,0.0,1125.0,,,~,1125.0,0,,2025-02
FWD901KSW,24123165,592.5,0.0,0.0,25.0,567.5,567.5,,4E-1,567.5,0,,2025-02
FWD100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,大客户,2025-02
FWD101,21030163,149.66,0.0,0.0,0.0,149.66,149.66,100.0,2A-3,149.66,0,大客户,2025-02
FWD103,23061365,88.9,0.0,0.0,0.0,88.9,88.9,100.0,2A-1,88.9,0,大客户,2025-02
FWD121,24100760,1436.0,0.0,0.0,0.0,1436.0,1436.0,200.0,2A-4,1436.0,0,大客户,2025-02
FWD121,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,大客户,2025-02
FWD123,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,0.0,0,大客户,2025-02
FWD153,21032860,649.5,0.0,0.0,0.0,649.5,649.5,26.0,2A-2,649.5,0,大客户,2025-02
FWD153,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,大客户,2025-02
FWD151,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,0.0,0,大客户,2025-02
FWD111,23010360,238.0,0.0,0.0,0.0,238.0,238.0,200.0,2A-6,238.0,0,大客户,2025-02
FWD111,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,大客户,2025-02
FWD173,24061361,114.7,0.0,0.0,75.0,39.7,889.7,100.0,2A-2,39.7,0,大客户,2025-02
FWD173,24061361,850.0,0.0,0.0,0.0,850.0,,,2A-4,850.0,0,大客户,2025-02
FWD173,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,大客户,2025-02
FWD201,24112061,1843.0,0.0,0.0,30.0,1813.0,1813.0,500.0,2A-4,1813.0,0,大客户,2025-02
FWD201,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,大客户,2025-02
FWD205,23040667,524.5,0.0,0.0,0.0,524.5,524.5,255.0,2C-3,524.5,0,大客户,2025-02
FWD205,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,大客户,2025-02
FWD211,23040668,488.61,0.0,0.0,0.0,488.61,488.61,200.0,2A-3,488.61,0,大客户,2025-02
FWD215,24121261,926.0,0.0,0.0,0.0,926.0,926.0,100.0,2G-1,926.0,0,大客户,2025-02
FWD215,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,大客户,2025-02
FWD217,23052362,80.5,0.0,0.0,0.0,80.5,80.5,0.0,2A-2,80.5,0,大客户,2025-02
FWD219,24022861,679.6,0.0,0.0,0.0,679.6,679.6,124.0,2B-2,679.6,0,大客户,2025-02
FWD221,24101860,1449.85,0.0,0.0,30.0,1419.85,1419.85,500.0,2A-1,1419.85,0,大客户,2025-02
FWD221,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,大客户,2025-02
FWD225,24090465,441.7,0.0,0.0,100.0,341.7,341.7,229.0,2A-1,341.7,0,大客户,2025-02
FWD225,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,大客户,2025-02
FWD235,23032866,1285.9,0.0,0.0,0.0,1285.9,1285.9,50.0,2G-2,1285.9,0,大客户,2025-02
FWD235,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,大客户,2025-02
FWD231,24050866,676.8,0.0,0.0,0.0,676.8,676.8,200.0,2A-5,676.8,0,大客户,2025-02
FWD231,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,大客户,2025-02
FWD223,24022865,555.0,0.0,0.0,5.0,550.0,550.0,200.0,A-3,550.0,0,大客户,2025-02
FWD249,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,大客户,2025-02
FWD300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,大客户,2025-02
FWD303,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,0.0,0,大客户,2025-02
FWD306,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,0.0,0,大客户,2025-02
FWD307,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,大客户,2025-02
FWD302,23112760,615.0,0.0,0.0,45.0,570.0,570.0,300.0,2A-2,570.0,0,大客户,2025-02
FWD302,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,大客户,2025-02
FWD323,24011560,88.9,0.0,0.0,0.0,88.9,88.9,0.0,2A-1,88.9,0,大客户,2025-02
FWD323,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,大客户,2025-02
FWD502,25010260,412.3,0.0,0.0,0.0,412.3,412.3,100.0,2A-1,412.3,0,大客户,2025-02
FWD502,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,大客户,2025-02
FWD500,22021664,1469.42,0.0,469.42,0.0,1000.0,1000.0,100.0,4E-4,1000.0,0,大客户,2025-02
FWD504,20052760,1000.0,0.0,0.0,0.0,1000.0,1000.0,200.0,4E-4,1000.0,0,大客户,2025-02
FWD520,23120663,737.8,0.0,0.0,0.0,737.8,737.8,100.0,2F-1,737.8,0,大客户,2025-02
FWD522,24053166,336.3,0.0,0.0,0.0,336.3,336.3,100.0,2A-3,336.3,0,大客户,2025-02
FWD524,24082962,1273.4,0.0,0.0,0.0,1273.4,1273.4,200.0,2A-3,1273.4,0,大客户,2025-02
FWD525,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,0.0,0,大客户,2025-02
FWD508,21022860,539.0,0.0,0.0,0.0,539.0,539.0,150.0,4E-5,539.0,0,大客户,2025-02
FWD508,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0,大客户,2025-02
FWD402,24032760,379.9,0.0,0.0,0.0,379.9,379.9,200.0,4E-5,379.9,0,大客户 20kg装,2025-02
FWD402,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,大客户,2025-02
FWD405B,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,0.0,0,大客户,2025-02
FWD407,23061265,624.4,0.0,0.0,0.0,624.4,624.4,,2A-1,624.4,0,大客户 2个零头,2025-02
FWD407,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,大客户,2025-02
FWD408,18082762,88.1,0.0,0.0,0.0,88.1,88.1,,2A-1,88.1,0,大客户,2025-02
FWD4012,23021760,5.0,0.0,0.0,0.0,5.0,620.0,,D-2,5.0,0,大客户 15kg装,2025-02
FWD4012,24072561,615.0,0.0,0.0,0.0,615.0,,,2A-3,615.0,0,大客户,2025-02
FWD4012,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,大客户,2025-02
FWD401,23090464,629.8,0.0,0.0,0.0,629.8,919.8,300.0,2A-4,629.8,0,大客户 2个零头,2025-02
FWD401,23090464,290.0,0.0,0.0,0.0,290.0,,,2A-3,290.0,0,大客户,2025-02
FWD425,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,大客户,2025-02
FWD425B,23042665,110.8,0.0,0.0,0.0,110.8,291.2,100.0,2A-2,110.8,0,大客户,2025-02
FWD425B,23032366,180.4,0.0,0.0,0.0,180.4,,,2A-5,180.4,0,大客户 嘉善阿克苏专用,2025-02
FWD425F,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,大客户,2025-02
FWD427,23072967,822.5,0.0,0.0,5.0,817.5,817.5,250.0,2A-5,817.5,0,大客户 2个零头,2025-02
FWD419B,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,大客户,2025-02
FWD410,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,大客户,2025-02
FWD6003,24061363,4.9,0.0,0.0,0.0,4.9,953.35,1000.0,D-2,4.9,0,大客户,2025-02
FWD6003,24070361,1358.45,0.0,0.0,410.0,948.45,,,2A-2,948.45,0,大客户 2个零头,2025-02
FWD6003,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,大客户,2025-02
FWD6001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,大客户,2025-02
FWD6002,23110160,300.0,0.0,0.0,30.0,270.0,2695.0,500.0,2G-2,270.0,0,大客户,2025-02
FWD6002,24111161,2425.0,0.0,0.0,0.0,2425.0,,,2G-1,2425.0,0,大客户,2025-02
FWD6005,24070560,484.9,0.0,0.0,0.0,484.9,484.9,800.0,2B-1,484.9,0,大客户 2个零头,2025-02
合计,,916670.74,79778.5,8307.29,96776.23,891365.72,891365.72,,,891365.72,0,891365.72,2025-02
